Freq.	V(vout)
2.69153480392691e+004	(-1.89300164063546e-002dB,1.75260304343647e+002°)
2.75422870333816e+004	(-1.98075714380790e-002dB,1.75150135858507e+002°)
2.81838293126444e+004	(-2.07263240429301e-002dB,1.75037417843471e+002°)
2.88403150312660e+004	(-2.16882004026342e-002dB,1.74922092094572e+002°)
2.95120922666637e+004	(-2.26952160012630e-002dB,1.74804099135837e+002°)
3.01995172040200e+004	(-2.37494796929644e-002dB,1.74683378195545e+002°)
3.09029543251358e+004	(-2.48531979480791e-002dB,1.74559867182347e+002°)
3.16227766016837e+004	(-2.60086792847079e-002dB,1.74433502661267e+002°)
3.23593656929627e+004	(-2.72183388931073e-002dB,1.74304219829602e+002°)
3.31131121482590e+004	(-2.84847034605295e-002dB,1.74171952492775e+002°)
3.38844156139201e+004	(-2.98104162042421e-002dB,1.74036633040141e+002°)
3.46736850452530e+004	(-3.11982421208727e-002dB,1.73898192420806e+002°)
3.54813389233574e+004	(-3.26510734601134e-002dB,1.73756560119493e+002°)
3.63078054770100e+004	(-3.41719354314552e-002dB,1.73611664132482e+002°)
3.71535229097171e+004	(-3.57639921523730e-002dB,1.73463430943687e+002°)
3.80189396320560e+004	(-3.74305528469627e-002dB,1.73311785500907e+002°)
3.89045144994279e+004	(-3.91750783040091e-002dB,1.73156651192313e+002°)
3.98107170553496e+004	(-4.10011876035298e-002dB,1.72997949823218e+002°)
4.07380277804111e+004	(-4.29126651214012e-002dB,1.72835601593201e+002°)
4.16869383470334e+004	(-4.49134678213624e-002dB,1.72669525073646e+002°)
4.26579518801591e+004	(-4.70077328440222e-002dB,1.72499637185763e+002°)
4.36515832240164e+004	(-4.91997854027158e-002dB,1.72325853179188e+002°)
4.46683592150961e+004	(-5.14941469958148e-002dB,1.72148086611211e+002°)
4.57088189614873e+004	(-5.38955439454835e-002dB,1.71966249326759e+002°)
4.67735141287196e+004	(-5.64089162725805e-002dB,1.71780251439192e+002°)
4.78630092322636e+004	(-5.90394269176935e-002dB,1.71590001312047e+002°)
4.89778819368444e+004	(-6.17924713178110e-002dB,1.71395405541806e+002°)
5.01187233627270e+004	(-6.46736873485545e-002dB,1.71196368941837e+002°)
5.12861383991362e+004	(-6.76889656411660e-002dB,1.70992794527604e+002°)
5.24807460249770e+004	(-7.08444602836904e-002dB,1.70784583503291e+002°)
5.37031796370250e+004	(-7.41465999152340e-002dB,1.70571635249983e+002°)
5.49540873857622e+004	(-7.76020992217211e-002dB,1.70353847315541e+002°)
5.62341325190346e+004	(-8.12179708416613e-002dB,1.70131115406344e+002°)
5.75439937337154e+004	(-8.50015376891390e-002dB,1.69903333381054e+002°)
5.88843655355586e+004	(-8.89604457012483e-002dB,1.69670393246587e+002°)
6.02559586074355e+004	(-9.31026770162041e-002dB,1.69432185156481e+002°)
6.16595001861479e+004	(-9.74365635874151e-002dB,1.69188597411858e+002°)
6.30957344480190e+004	(-1.01970801238149e-001dB,1.68939516465180e+002°)
6.45654229034652e+004	(-1.06714464159984e-001dB,1.68684826927046e+002°)
6.60693448007593e+004	(-1.11677019857196e-001dB,1.68424411576231e+002°)
6.76082975391979e+004	(-1.16868344537804e-001dB,1.68158151373239e+002°)
6.91830970918933e+004	(-1.22298738950277e-001dB,1.67885925477610e+002°)
7.07945784384134e+004	(-1.27978944663444e-001dB,1.67607611269262e+002°)
7.24435960074987e+004	(-1.33920160784750e-001dB,1.67323084374135e+002°)
7.41310241300914e+004	(-1.40134061110403e-001dB,1.67032218694449e+002°)
7.58577575029180e+004	(-1.46632811698000e-001dB,1.66734886443867e+002°)
7.76247116628688e+004	(-1.53429088849996e-001dB,1.66430958187887e+002°)
7.94328234724277e+004	(-1.60536097493408e-001dB,1.66120302889797e+002°)
8.12830516164095e+004	(-1.67967589937919e-001dB,1.65802787962526e+002°)
8.31763771102667e+004	(-1.75737884991252e-001dB,1.65478279326748e+002°)
8.51138038202372e+004	(-1.83861887406878e-001dB,1.65146641475604e+002°)
8.70963589956076e+004	(-1.92355107635270e-001dB,1.64807737546407e+002°)
8.91250938133741e+004	(-2.01233681845443e-001dB,1.64461429399717e+002°)
9.12010839355905e+004	(-2.10514392178979e-001dB,1.64107577706172e+002°)
9.33254300796986e+004	(-2.20214687193727e-001dB,1.63746042041459e+002°)
9.54992586021431e+004	(-2.30352702449086e-001dB,1.63376680989841e+002°)
9.77237220955805e+004	(-2.40947281179168e-001dB,1.62999352256615e+002°)
9.99999999999995e+004	(-2.52017994993993e-001dB,1.62613912789923e+002°)
1.02329299228075e+005	(-2.63585164542815e-001dB,1.62220218912295e+002°)
1.04712854805089e+005	(-2.75669880066760e-001dB,1.61818126462319e+002°)
1.07151930523760e+005	(-2.88294021761125e-001dB,1.61407490946824e+002°)
1.09647819614318e+005	(-3.01480279860441e-001dB,1.60988167703931e+002°)
1.12201845430196e+005	(-3.15252174351683e-001dB,1.60560012077345e+002°)
1.14815362149688e+005	(-3.29634074213362e-001dB,1.60122879602194e+002°)
1.17489755493952e+005	(-3.44651216070257e-001dB,1.59676626202734e+002°)
1.20226443461741e+005	(-3.60329722145041e-001dB,1.59221108402191e+002°)
1.23026877081237e+005	(-3.76696617380281e-001dB,1.58756183544978e+002°)
1.25892541179416e+005	(-3.93779845595416e-001dB,1.58281710031469e+002°)
1.28824955169313e+005	(-4.11608284535312e-001dB,1.57797547565487e+002°)
1.31825673855640e+005	(-4.30211759658881e-001dB,1.57303557414588e+002°)
1.34896288259165e+005	(-4.49621056507785e-001dB,1.56799602683167e+002°)
1.38038426460288e+005	(-4.69867931488159e-001dB,1.56285548598325e+002°)
1.41253754462275e+005	(-4.90985120890706e-001dB,1.55761262808394e+002°)
1.44543977074592e+005	(-5.13006347967888e-001dB,1.55226615693884e+002°)
1.47910838816820e+005	(-5.35966327881163e-001dB,1.54681480690552e+002°)
