Freq.	V(vout)
1.85767614548588e+003	(-1.53868044285503e+001dB,-8.53964715094499e+001°)
1.87198919491193e+003	(-1.55756424237445e+001dB,-8.57255208388820e+001°)
1.88641252372352e+003	(-1.57684986652111e+001dB,-8.60592984249158e+001°)
1.90094698160283e+003	(-1.59655506369247e+001dB,-8.63981493424617e+001°)
1.91559342477867e+003	(-1.61669877672199e+001dB,-8.67424501038453e+001°)
1.93035271607693e+003	(-1.63730125031737e+001dB,-8.70926123439593e+001°)
1.94522572497142e+003	(-1.65838415070797e+001dB,-8.74490870360411e+001°)
1.96021332763510e+003	(-1.67997069917846e+001dB,-8.78123693289950e+001°)
1.97531640699164e+003	(-1.70208582143548e+001dB,-8.81830041153419e+001°)
1.99053585276751e+003	(-1.72475631507322e+001dB,-8.85615924612271e+001°)
2.00587256154433e+003	(-1.74801103778242e+001dB,-8.89487990575034e+001°)
2.02132743681174e+003	(-1.77188111939801e+001dB,-8.93453608851660e+001°)
2.03690138902059e+003	(-1.79640020141812e+001dB,-8.97520973311445e+001°)
2.05259533563656e+003	(-1.82160470826986e+001dB,-9.01699220440591e+001°)
2.06841020119428e+003	(-1.84753415536789e+001dB,-9.05998568871470e+001°)
2.08434691735170e+003	(-1.87423149993768e+001dB,-9.10430484313196e+001°)
2.10040642294506e+003	(-1.90174354168956e+001dB,-9.15007875407699e+001°)
2.11658966404413e+003	(-1.93012138177276e+001dB,-9.19745327441351e+001°)
2.13289759400799e+003	(-1.95942095005925e+001dB,-9.24659382660269e+001°)
2.14933117354116e+003	(-1.98970361276162e+001dB,-9.29768878304764e+001°)
2.16589137075023e+003	(-2.02103687474439e+001dB,-9.35095356583960e+001°)
2.18257916120086e+003	(-2.05349519371666e+001dB,-9.40663564916863e+001°)
2.19939552797524e+003	(-2.08716092687144e+001dB,-9.46502070237053e+001°)
2.21634146173007e+003	(-2.12212543453026e+001dB,-9.52644018510734e+001°)
2.23341796075484e+003	(-2.15849036999568e+001dB,-9.59128080587223e+001°)
2.25062603103070e+003	(-2.19636919006494e+001dB,-9.65999639143697e+001°)
2.26796668628967e+003	(-2.23588892630685e+001dB,-9.73312290335996e+001°)
2.28544094807440e+003	(-2.27719226270963e+001dB,-9.81129760072742e+001°)
2.30304984579836e+003	(-2.32043996948234e+001dB,-9.89528371917565e+001°)
2.32079441680642e+003	(-2.36581374321445e+001dB,-9.98600256460845e+001°)
2.33867570643602e+003	(-2.41351949548909e+001dB,-1.00845756806383e+002°)
2.35669476807873e+003	(-2.46379110613461e+001dB,-1.01923808548511e+002°)
2.37485266324231e+003	(-2.51689459570109e+001dB,-1.03111273524461e+002°)
2.39315046161322e+003	(-2.57313253991188e+001dB,-1.04429581669205e+002°)
2.41158924111969e+003	(-2.63284827964908e+001dB,-1.05905906448369e+002°)
2.43017008799514e+003	(-2.69642894204852e+001dB,-1.07575121348478e+002°)
2.44889409684226e+003	(-2.76430522183608e+001dB,-1.09482550679410e+002°)
2.46776237069744e+003	(-2.83694376058501e+001dB,-1.11687868489546e+002°)
2.48677602109573e+003	(-2.91482377684934e+001dB,-1.14270641286550e+002°)
2.50593616813640e+003	(-2.99838132332347e+001dB,-1.17338150011652e+002°)
2.52524394054883e+003	(-3.08788839890671e+001dB,-1.21036112356871e+002°)
2.54470047575908e+003	(-3.18320396422137e+001dB,-1.25562248491765e+002°)
2.56430691995686e+003	(-3.28328388572463e+001dB,-1.31179806882556e+002°)
2.58406442816305e+003	(-3.38528168310028e+001dB,-1.38219515550908e+002°)
2.60397416429777e+003	(-3.48312759431213e+001dB,-1.47037695301506e+002°)
2.62403730124890e+003	(-3.56603888640976e+001dB,-1.57867784958847e+002°)
2.64425502094123e+003	(-3.61903400661854e+001dB,-1.70522865145532e+002°)
2.66462851440604e+003	(-3.62866600218723e+001dB,1.75875310264447e+002°)
2.68515898185130e+003	(-3.59210463987563e+001dB,1.62689905946764e+002°)
2.70584763273236e+003	(-3.51945301628296e+001dB,1.51059924416713e+002°)
2.72669568582318e+003	(-3.42610517530136e+001dB,1.41436807462564e+002°)
2.74770436928816e+003	(-3.32484511958058e+001dB,1.33715558378674e+002°)
