Freq.	V(vout)
4.35481794978046e+003	(-1.24655445714274e+001dB,8.10679345401963e+001°)
4.40524436504013e+003	(-1.22586604964067e+001dB,8.06079762059529e+001°)
4.45625469066879e+003	(-1.20563976675895e+001dB,8.01524987202593e+001°)
4.50785568802984e+003	(-1.18585558914035e+001dB,7.97011456535834e+001°)
4.56005419677961e+003	(-1.16649482220752e+001dB,7.92535911646082e+001°)
4.61285713577388e+003	(-1.14753998598268e+001dB,7.88095368539367e+001°)
4.66627150398502e+003	(-1.12897471606007e+001dB,7.83687090081040e+001°)
4.72030438142968e+003	(-1.11078367440874e+001dB,7.79308561788156e+001°)
4.77496293010725e+003	(-1.09295246886100e+001dB,7.74957470510142e+001°)
4.83025439494913e+003	(-1.07546758029326e+001dB,7.70631685605511e+001°)
4.88618610477912e+003	(-1.05831629663509e+001dB,7.66329242281863e+001°)
4.94276547328476e+003	(-1.04148665295258e+001dB,7.62048326816020e+001°)
5.00000000000007e+003	(-1.02496737694686e+001dB,7.57787263412498e+001°)
5.05789727129956e+003	(-1.00874783929000e+001dB,7.53544502493277e+001°)
5.11646496140384e+003	(-9.92818008290705e+000dB,7.49318610241045e+001°)
5.17571083339679e+003	(-9.77168408442952e+000dB,7.45108259242726e+001°)
5.23564274025457e+003	(-9.61790082463141e+000dB,7.40912220101006e+001°)
5.29626862588652e+003	(-9.46674556467179e+000dB,7.36729353899292e+001°)
5.35759652618811e+003	(-9.31813807978558e+000dB,7.32558605420631e+001°)
5.41963457010610e+003	(-9.17200236493185e+000dB,7.28398997034013e+001°)
5.48239098071601e+003	(-9.02826636357107e+000dB,7.24249623172543e+001°)
5.54587407631209e+003	(-8.88686171739789e+000dB,7.20109645337412e+001°)
5.61009227150990e+003	(-8.74772353509002e+000dB,7.15978287569787e+001°)
5.67505407836166e+003	(-8.61079017833883e+000dB,7.11854832339770e+001°)
5.74076810748450e+003	(-8.47600306360827e+000dB,7.07738616807666e+001°)
5.80724306920180e+003	(-8.34330647822912e+000dB,7.03629029418075e+001°)
5.87448777469774e+003	(-8.21264740957649e+000dB,6.99525506791925e+001°)
5.94251113718518e+003	(-8.08397538620428e+000dB,6.95427530885534e+001°)
6.01132217308716e+003	(-7.95724232992189e+000dB,6.91334626389309e+001°)
6.08093000323193e+003	(-7.83240241789696e+000dB,6.87246358341690e+001°)
6.15134385406200e+003	(-7.70941195395709e+000dB,6.83162329936679e+001°)
6.22257305885702e+003	(-7.58822924834139e+000dB,6.79082180505584e+001°)
6.29462705897093e+003	(-7.46881450522400e+000dB,6.75005583655711e+001°)
6.36751540508341e+003	(-7.35112971739401e+000dB,6.70932245550527e+001°)
6.44124775846577e+003	(-7.23513856753354e+000dB,6.66861903317455e+001°)
6.51583389226160e+003	(-7.12080633558573e+000dB,6.62794323570863e+001°)
6.59128369278214e+003	(-7.00809981175071e+000dB,6.58729301039068e+001°)
6.66760716081673e+003	(-6.89698721468821e+000dB,6.54666657285313e+001°)
6.74481441295838e+003	(-6.78743811454291e+000dB,6.50606239513662e+001°)
6.82291568294473e+003	(-6.67942336044178e+000dB,6.46547919451641e+001°)
6.90192132301453e+003	(-6.57291501214315e+000dB,6.42491592302266e+001°)
6.98184180527980e+003	(-6.46788627554428e+000dB,6.38437175758785e+001°)
7.06268772311389e+003	(-6.36431144177945e+000dB,6.34384609076119e+001°)
7.14446979255563e+003	(-6.26216582966254e+000dB,6.30333852193554e+001°)
7.22719885372975e+003	(-6.16142573124899e+000dB,6.26284884903733e+001°)
7.31088587228371e+003	(-6.06206836031006e+000dB,6.22237706063501e+001°)
7.39554194084116e+003	(-5.96407180352971e+000dB,6.18192332842534e+001°)
7.48117828047229e+003	(-5.86741497424936e+000dB,6.14148800006079e+001°)
7.56780624218117e+003	(-5.77207756860005e+000dB,6.10107159228491e+001°)
7.65543730841028e+003	(-5.67804002387419e+000dB,6.06067478434545e+001°)
7.74408309456253e+003	(-5.58528347900072e+000dB,6.02029841165786e+001°)
7.83375535054088e+003	(-5.49378973699827e+000dB,5.97994345969454e+001°)
7.92446596230570e+003	(-5.40354122929057e+000dB,5.93961105807749e+001°)
8.01622695345034e+003	(-5.31452098177715e+000dB,5.89930247485415e+001°)
8.10905048679479e+003	(-5.22671258256081e+000dB,5.85901911093820e+001°)
8.20294886599784e+003	(-5.14010015124046e+000dB,5.81876249469902e+001°)
8.29793453718794e+003	(-5.05466830968506e+000dB,5.77853427668506e+001°)
8.39402009061294e+003	(-4.97040215421031e+000dB,5.73833622446788e+001°)
8.49121826230887e+003	(-4.88728722908595e+000dB,5.69817021759527e+001°)
8.58954193578809e+003	(-4.80530950130623e+000dB,5.65803824264281e+001°)
8.68900414374703e+003	(-4.72445533656129e+000dB,5.61794238835475e+001°)
8.78961806979361e+003	(-4.64471147635166e+000dB,5.57788484086604e+001°)
8.89139705019477e+003	(-4.56606501619168e+000dB,5.53786787899838e+001°)
8.99435457564410e+003	(-4.48850338485197e+000dB,5.49789386962414e+001°)
9.09850429305008e+003	(-4.41201432459388e+000dB,5.45796526309295e+001°)
9.20386000734494e+003	(-4.33658587235246e+000dB,5.41808458871628e+001°)
9.31043568331450e+003	(-4.26220634182693e+000dB,5.37825445030661e+001°)
9.41824544744917e+003	(-4.18886430644055e+000dB,5.33847752176781e+001°)
9.52730358981641e+003	(-4.11654858313391e+000dB,5.29875654273462e+001°)
9.63762456595485e+003	(-4.04524821695814e+000dB,5.25909431425926e+001°)
9.74922299879040e+003	(-3.97495246643616e+000dB,5.21949369454394e+001°)
9.86211368057445e+003	(-3.90565078966226e+000dB,5.17995759471859e+001°)
9.97631157484458e+003	(-3.83733283111167e+000dB,5.14048897466325e+001°)
1.00918318184080e+004	(-3.76998840913359e+000dB,5.10109083887550e+001°)
1.02086897233478e+004	(-3.70360750410211e+000dB,5.06176623238317e+001°)
1.03269007790528e+004	(-3.63818024720124e+000dB,5.02251823670322e+001°)
