#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151AA5B7E
#Date Time: 2020-08-24 01:50:26.996
#Sample rate: 2e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 8 kHz
#Period: 125 us
#Amplitude: 6 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.0001664474083256458,6.015884313081894,5.744690474287585
0.0001664974083256458,6.015884313081894,5.744690474287585
0.0001665474083256458,6.015884313081894,5.764922254215871
0.0001665974083256458,6.015884313081894,5.744690474287585
0.0001666474083256458,6.015884313081894,5.744690474287585
0.0001666974083256458,6.015884313081894,5.744690474287585
0.0001667474083256458,6.015884313081894,5.744690474287585
0.0001667974083256458,6.015884313081894,5.744690474287585
0.0001668474083256458,6.015884313081894,5.744690474287585
0.0001668974083256458,6.015884313081894,5.764922254215871
0.0001669474083256458,6.015884313081894,5.744690474287585
0.0001669974083256458,6.015884313081894,5.764922254215871
0.0001670474083256458,6.015884313081894,5.764922254215871
0.0001670974083256458,6.015884313081894,5.764922254215871
0.0001671474083256458,5.994084054580564,5.764922254215871
0.0001671974083256458,5.994084054580564,5.744690474287585
0.0001672474083256458,6.015884313081894,5.744690474287585
0.0001672974083256458,6.015884313081894,5.764922254215871
0.0001673474083256458,6.015884313081894,5.764922254215871
0.0001673974083256458,6.015884313081894,5.764922254215871
0.0001674474083256458,6.015884313081894,5.764922254215871
0.0001674974083256458,6.015884313081894,5.764922254215871
0.0001675474083256458,6.015884313081894,5.764922254215871
0.0001675974083256458,6.015884313081894,5.764922254215871
0.0001676474083256458,6.037684571583224,5.785154034144157
0.0001676974083256458,6.037684571583224,5.764922254215871
0.0001677474083256458,6.015884313081894,5.785154034144157
0.0001677974083256458,6.015884313081894,5.764922254215871
0.0001678474083256458,6.015884313081894,5.785154034144157
0.0001678974083256458,6.015884313081894,5.785154034144157
0.0001679474083256458,6.015884313081894,5.785154034144157
0.0001679974083256458,6.015884313081894,5.785154034144157
0.0001680474083256458,6.015884313081894,5.785154034144157
0.0001680974083256458,6.015884313081894,5.764922254215871
0.0001681474083256458,5.994084054580564,5.785154034144157
0.0001681974083256458,6.015884313081894,5.785154034144157
0.0001682474083256458,6.015884313081894,5.785154034144157
0.0001682974083256458,6.015884313081894,5.785154034144157
0.0001683474083256458,5.994084054580564,5.785154034144157
0.0001683974083256458,6.015884313081894,5.785154034144157
0.0001684474083256458,6.015884313081894,5.785154034144157
0.0001684974083256458,6.015884313081894,5.785154034144157
0.0001685474083256458,6.037684571583224,5.785154034144157
0.0001685974083256458,6.037684571583224,5.785154034144157
0.0001686474083256458,6.037684571583224,5.805385814072444
0.0001686974083256458,6.015884313081894,5.785154034144157
0.0001687474083256458,6.015884313081894,5.785154034144157
0.0001687974083256458,6.015884313081894,5.785154034144157
0.0001688474083256458,6.015884313081894,5.785154034144157
0.0001688974083256458,5.994084054580564,5.805385814072444
0.0001689474083256458,6.015884313081894,5.785154034144157
0.0001689974083256458,6.015884313081894,5.785154034144157
0.0001690474083256458,6.015884313081894,5.785154034144157
0.0001690974083256458,6.015884313081894,5.785154034144157
0.0001691474083256458,6.015884313081894,5.785154034144157
0.0001691974083256458,6.015884313081894,5.785154034144157
0.0001692474083256458,6.015884313081894,5.785154034144157
0.0001692974083256458,5.994084054580564,5.805385814072444
0.0001693474083256458,6.015884313081894,5.805385814072444
0.0001693974083256458,6.037684571583224,5.785154034144157
0.0001694474083256458,6.015884313081894,5.805385814072444
0.0001694974083256458,6.037684571583224,5.785154034144157
0.0001695474083256458,6.015884313081894,5.805385814072444
0.0001695974083256458,6.015884313081894,5.805385814072444
0.0001696474083256458,6.015884313081894,5.805385814072444
0.0001696974083256458,6.015884313081894,5.825617594000731
0.0001697474083256458,6.015884313081894,5.805385814072444
0.0001697974083256458,6.015884313081894,5.805385814072444
0.0001698474083256458,6.015884313081894,5.805385814072444
0.0001698974083256458,6.015884313081894,5.805385814072444
0.0001699474083256458,5.994084054580564,5.805385814072444
0.0001699974083256458,5.994084054580564,5.805385814072444
0.0001700474083256458,6.015884313081894,5.825617594000731
0.0001700974083256458,6.015884313081894,5.805385814072444
0.0001701474083256458,6.015884313081894,5.805385814072444
0.0001701974083256458,6.015884313081894,5.805385814072444
0.0001702474083256458,6.015884313081894,5.805385814072444
0.0001702974083256458,6.015884313081894,5.805385814072444
0.0001703474083256458,6.015884313081894,5.805385814072444
0.0001703974083256458,6.015884313081894,5.825617594000731
0.0001704474083256458,6.015884313081894,5.825617594000731
0.0001704974083256458,6.015884313081894,5.805385814072444
0.0001705474083256458,6.015884313081894,5.825617594000731
0.0001705974083256458,6.015884313081894,5.805385814072444
0.0001706474083256458,6.015884313081894,5.805385814072444
0.0001706974083256458,6.015884313081894,5.825617594000731
0.0001707474083256458,6.015884313081894,5.805385814072444
0.0001707974083256458,6.015884313081894,5.825617594000731
0.0001708474083256458,6.015884313081894,5.825617594000731
0.0001708974083256458,5.994084054580564,5.825617594000731
0.0001709474083256458,5.994084054580564,5.825617594000731
0.0001709974083256458,6.015884313081894,5.825617594000731
0.0001710474083256458,6.015884313081894,5.825617594000731
0.0001710974083256458,6.015884313081894,5.825617594000731
0.0001711474083256458,6.015884313081894,5.805385814072444
0.0001711974083256458,6.015884313081894,5.825617594000731
0.0001712474083256458,6.015884313081894,5.825617594000731
0.0001712974083256458,6.015884313081894,5.825617594000731
0.0001713474083256458,6.015884313081894,5.845849373929017
0.0001713974083256458,6.015884313081894,5.825617594000731
