-9;-9.0531;-8.1147;-9.0531;-8.1147
-6.00E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844;
-5.90E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835;
-5.80E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827;
-5.70E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818;
-5.60E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809;
-5.50E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958;
-5.40E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791;
-5.30E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783;
-5.20E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774;
-5.10E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774,-8.995766;
-5.00E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774,-8.995766,-8.995757;
-4.90E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774,-8.995766,-8.995757,-8.995749;
-4.80E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774,-8.995766,-8.995757,-8.995749,-8.99574;
-4.70E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774,-8.995766,-8.995757,-8.995749,-8.99574,-8.995731;
-4.60E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774,-8.995766,-8.995757,-8.995749,-8.99574,-8.995731,-8.995723;
-4.50E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774,-8.995766,-8.995757,-8.995749,-8.99574,-8.995731,-8.995723,-8.995714;
-4.40E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774,-8.995766,-8.995757,-8.995749,-8.99574,-8.995731,-8.995723,-8.995714,-8.995706;
-4.30E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774,-8.995766,-8.995757,-8.995749,-8.99574,-8.995731,-8.995723,-8.995714,-8.995706,-8.995697;
-4.20E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001,-4.20000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774,-8.995766,-8.995757,-8.995749,-8.99574,-8.995731,-8.995723,-8.995714,-8.995706,-8.995697,-8.995688;
-4.10E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001,-4.20000000000001,-4.10000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774,-8.995766,-8.995757,-8.995749,-8.99574,-8.995731,-8.995723,-8.995714,-8.995706,-8.995697,-8.995688,-8.99568;
-4.00E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001,-4.20000000000001,-4.10000000000001,-4.00000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774,-8.995766,-8.995757,-8.995749,-8.99574,-8.995731,-8.995723,-8.995714,-8.995706,-8.995697,-8.995688,-8.99568,-8.995671;
-3.90E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001,-4.20000000000001,-4.10000000000001,-4.00000000000001,-3.90000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774,-8.995766,-8.995757,-8.995749,-8.99574,-8.995731,-8.995723,-8.995714,-8.995706,-8.995697,-8.995688,-8.99568,-8.995671,-8.995663;
-3.80E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001,-4.20000000000001,-4.10000000000001,-4.00000000000001,-3.90000000000001,-3.80000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774,-8.995766,-8.995757,-8.995749,-8.99574,-8.995731,-8.995723,-8.995714,-8.995706,-8.995697,-8.995688,-8.99568,-8.995671,-8.995663,-8.995653;
-3.70E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001,-4.20000000000001,-4.10000000000001,-4.00000000000001,-3.90000000000001,-3.80000000000001,-3.70000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774,-8.995766,-8.995757,-8.995749,-8.99574,-8.995731,-8.995723,-8.995714,-8.995706,-8.995697,-8.995688,-8.99568,-8.995671,-8.995663,-8.995653,-8.995645;
-3.60E+00;-9.00E+00;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001,-4.20000000000001,-4.10000000000001,-4.00000000000001,-3.90000000000001,-3.80000000000001,-3.70000000000001,-3.60000000000001;-8.9961,-8.996092,-8.996083,-8.996075,-8.996066,-8.996058,-8.996049,-8.99604,-8.996032,-8.996023,-8.996015,-8.996006,-8.995997,-8.995989,-8.99598,-8.995973,-8.995964,-8.995955,-8.995947,-8.995938,-8.99593,-8.995921,-8.995913,-8.995904,-8.995895,-8.995887,-8.995878,-8.99587,-8.995861,-8.995852,-8.995844,-8.995835,-8.995827,-8.995818,-8.995809,-8.9958,-8.995791,-8.995783,-8.995774,-8.995766,-8.995757,-8.995749,-8.99574,-8.995731,-8.995723,-8.995714,-8.995706,-8.995697,-8.995688,-8.99568,-8.995671,-8.995663,-8.995653,-8.995645,-8.995636;
